3332,6360725,735923,7308
3337,266322,300329,7670
3341,9945963,122919,9479
3346,5153324,437448,6899
3347,10517629,235663,5680
3351,5412727,798849,7254
3355,3982282,210206,9386
3360,1198804,901281,7997
3362,959706,818022,8829
3363,161406,5516,9823
3367,8918950,597155,9096
3372,8859070,422622,9971
3377,4815912,281362,7646
3382,8475741,862726,6859
3385,2023686,928981,6802
3388,8153265,796589,6873
3390,9333227,459464,9531
3393,7637888,87277,7844
3397,1029586,271026,10048
3401,9699283,426053,6621
3404,9984104,199132,6298
3409,2022795,785873,6380
3410,7855055,531269,7222
3412,1210072,370332,6631
3417,7470471,653161,6813
3418,8295446,32703,6454
3419,3992587,628439,7803
3420,6806026,889056,6366
3423,1716054,672776,9663
3428,8968130,869208,8552
3429,7324417,270451,6395
3432,5023837,852922,6978
3433,7358245,467114,7547
3434,8564845,402169,9662
3436,3381931,269966,7609
3441,4861818,269280,6550
3444,5684505,56775,10108
3447,8076862,845178,7390
3448,858979,284992,9381
3449,5925810,387428,10312
3454,9106636,154009,6235
3456,4746841,316913,9416
3458,6951924,859682,9285
3460,4042490,358981,5866
3462,2403232,100787,9068
3466,6399667,206911,6794
3467,7511190,491483,5964
3470,334808,937639,8440
3472,1547650,104902,9445
3476,1544010,117518,7404
3479,8241082,138462,7951
3483,2582692,878650,5812
3486,8727527,245649,5743
3488,4568305,651941,6782
3489,6737561,877068,6178
3491,4920925,731254,5913
3492,4296179,918340,9577
3497,3169889,379879,5783
3498,4888003,398944,7229
3501,4503115,509370,9026
3502,1653375,614853,7848
3503,1504091,13242,7240
3508,8519509,451240,7017
3512,4409665,98282,10233
3517,287225,354620,7325
3522,6312092,419397,7598
3526,9486493,874913,7486
3527,17884,842702,8376
3529,8934017,391824,5932
3534,8525319,516982,7757
3535,9759683,579285,8649
3539,5417335,869637,7941
3544,7887617,78305,9468
3546,9273715,870336,7282
3550,57681,682420,10659
3552,2409012,232771,7706
3556,5939448,786029,10391
3561,9095702,532593,9310
3564,8580594,101539,6768
3565,3153330,771104,5858
3569,5079773,304502,7816
3573,7149836,30872,7157
3578,1229589,135897,9374
3580,8905371,571804,5971
3581,9368220,869821,5837
3584,2495387,189308,7210
3585,9510563,794861,6944
3590,3040914,271126,8263
3595,5472907,547222,8419
3600,929224,476508,10233
3602,8368499,657901,6230
3603,5047839,62458,7648
3606,4741909,509414,6586
3609,538663,381515,8242
3611,7125817,861905,7612
3615,4740033,915125,8289
3617,1042190,230660,8279
3621,7393670,818323,6855
3624,5376633,603214,8895
3627,4768971,855119,8249
3632,8140991,499342,6134
3634,7356974,789609,9082
3635,1210282,365298,9513
3640,1349517,860087,10684
3643,2663982,901153,7088
3648,840703,113598,8587
3651,1385871,590304,6948
3655,7980035,95768,9948
3659,8277625,481325,10616
3660,1413699,320610,10601
3661,5598721,552394,9417
3662,10638448,564751,5796
3666,1230707,823469,8446
3667,5686984,360936,10298
3668,4990655,841435,8224
3669,9221545,337563,10489
3670,4473862,22264,7424
3672,9639931,923884,8365
3675,10224857,910663,5802
3678,6527409,193294,6581
3680,5491949,907282,7706
3682,6247731,84865,5950
3685,5541313,825071,5747
3690,10587434,240626,5645
3694,5434710,729910,6110
3695,9727663,15839,7840
3696,9877523,786541,5923
3697,4375027,687300,9628
3702,8733075,401462,6724
3706,7490643,103136,9774
3711,5250115,679556,9944
3713,10277026,644254,5816
3714,4011547,95909,10545
3716,172965,175425,8266
3721,7091620,179773,6436
3722,7304472,927952,8276
3725,926275,498952,7017
3730,975901,271828,10465
3732,636438,24164,7983
3737,2925912,315638,9134
3738,1384359,869471,8329
3742,1995501,704660,8466
3745,7134138,50232,9512
3747,7010981,370314,9159
3752,2550227,595519,6938
3755,5115786,691039,10512
3758,7620364,808779,9956
3761,5307323,220276,10662
3766,1385410,72109,8840
3771,1683993,5048,6219
3775,1428370,24423,9763
3778,2559088,15032,9455
3781,6923275,55657,6463
3786,2949988,168074,9965
3791,10500637,50169,7897
3792,5428390,441373,7003
3795,1313714,885118,10127
3798,1381198,895006,9765
3799,9681210,512899,10147
3800,6878514,897147,7817
3805,9352585,555905,6468
3806,10002973,267459,8475
3808,679736,715769,9246
3810,4248102,381271,7456
3813,4017366,651821,9949
3814,940332,762032,6310
3817,9091485,389609,8871
3822,6779420,389295,8442
3827,7388316,453473,5914
3831,355507,730539,6959
3836,2504991,457932,10021
3838,8109392,488378,6692
3840,5294765,595552,6378
3845,940074,497275,6349
3846,2926398,439711,10594
3850,4123550,207681,7339
3853,3557245,362583,8706
3858,8687044,163842,5780
3862,9933049,392009,10694
3865,5380160,698337,8716
3868,3967511,618640,7679
3872,7814949,60026,10220
3877,8152156,434984,8919
3880,7311522,560709,5932
3883,2305615,740965,9221
3888,10052267,608013,9573
3890,9905395,36354,5691
3894,6340235,186237,8282
3895,2540160,693565,7896
3897,4305898,479537,7905
3899,5817558,657494,6272
3904,10550969,367244,8055
3906,7345521,180310,8157
3908,6886312,657641,5923
3913,6236505,628653,10135
3916,10532283,574151,10022
3920,9789793,597140,8170
3924,8463093,61449,8632
3927,10312393,917117,7864
3929,1738414,572725,8012
3932,6812053,724854,6538
3935,8957132,788013,7502
3940,4063033,217554,10511
3942,207557,596823,6153
3944,10652491,688308,7912
3948,6783030,276217,7470
3951,4318244,95616,9690
3954,9081488,190389,7416
3957,4308310,930579,8070
3960,1281871,28873,8963
3961,9600962,259351,10102
3966,8776104,747280,6408
3968,5746264,169537,10011
3972,7632544,614675,8063
3975,3421046,482828,6855
3976,7224687,938120,8880
3981,1569013,319049,9392
3983,596796,454560,6656
3984,2515348,349732,7772
3985,10357307,154657,9943
3990,1466784,356491,9592
3994,5186435,889100,9481
3998,6780579,105016,7449
4001,1501804,298582,8145
4006,6067667,618001,5874
4010,7726115,352576,6646
4013,2519866,626329,10357
4018,3946801,722871,6879
4022,7819303,867120,7611
4026,756455,591325,5977
4028,339407,278873,10204
4029,9885774,187783,10634
4032,3155080,430290,6500
4033,3904413,424254,9907
4035,2762711,386710,8176
4038,1158909,358466,6703
4042,8208165,309992,6733
4047,7566446,702253,7925
4052,3243564,768158,9718
4057,2286994,3375,7491
4059,6812788,238041,9195
4063,10593846,421530,9204
4067,10520155,449028,7943
4070,2101696,430764,6590
4073,6334844,169444,9830
4078,7673476,902437,8043
4082,10316184,883823,7840
4084,2675613,412808,7369
4088,7853982,352098,7218
4090,4805354,650976,8369
4091,8734598,190058,7884
4096,681218,67485,7492
4098,3781747,230173,9546
4099,3988490,115995,8719
4104,3348446,806077,9687
4107,8122724,491388,7686
4112,651079,9673,8921
4113,7842556,465802,9772
4117,7173663,623631,7409
4121,5780437,379512,5993
4122,4997289,452785,7736
4126,5866982,342559,6601
4131,3795859,130769,7396
4134,6266215,892579,6802
4136,8297714,334644,7276
4138,3934278,686531,10034
4140,211132,929997,9346
4142,10031711,212686,8673
4147,2723565,742453,9325
4148,35296,146368,6012
4151,10095200,562381,7035
4154,9727442,11513,5946
4158,6155449,896926,8608
4161,1461960,553968,9876
4165,7148173,702009,7233
4166,6103885,517250,7715
4169,1495505,368674,8776
4172,5765112,246768,10166
4174,9078927,650283,5665
4178,1541445,137972,5873
4183,5006982,172156,8704
4188,6753327,156097,7732
4190,5919531,571447,10110
4192,4500683,32948,10533
4193,1638812,663877,6515
4197,4597326,20713,8768
4202,7445989,176611,7321
4203,3419167,296251,8154
4208,5163187,852228,10090
4213,10411270,707927,5813
4216,9503470,464884,7006
4220,4778567,603670,10396
4222,10073417,555930,7566
4223,2956226,389541,6902
4226,7633085,517974,7551
4227,9124810,15113,9718
4229,4804007,548040,7279
4231,5388585,88229,8904
4235,9152596,631249,6581
4240,10228094,649013,9927
4242,8135008,249121,8428
4245,8372760,115834,6616
4246,6460877,637970,5918
4247,7498164,406728,5772
4250,6905370,288546,9461
4255,7046064,523754,7704
4259,7868517,212525,10069
4260,4295320,511542,6588
4262,9130747,399337,8084
4267,6869621,174499,9429
4272,390360,233875,9248
4273,7762423,415525,7750
4278,8444628,64671,9886
4281,7636862,683083,7076
4283,6094289,325432,7329
4288,4310770,179933,10213
4289,9281131,274770,8997
4293,9578062,409414,7092
4294,7865827,287298,10633
4296,8718961,115855,10396
4297,695889,485045,8489
4299,9709860,60808,6649
4303,5328984,26081,8846
4306,154790,844731,9958
4309,1782385,356650,9973
4310,8484187,166126,8186
4314,9913349,576971,8694
4316,10541160,253195,7273
4321,1979003,765862,10396
4326,6648985,932313,7876
4330,2471931,842935,9358
4333,4773539,820945,8931
4334,1324353,625242,7382
4337,4743917,121298,6252
4340,5176598,53672,8273
4345,1913030,321819,8152
4348,9676701,824719,6803
4351,6921015,681178,8521
4355,5079745,287894,7253
4356,1740627,429413,10158
4358,5024214,484255,10677
4361,10492214,223347,9661
4363,3754090,933999,7279
4368,2948882,809360,10438
4370,10666687,205103,6092
4371,3498274,700265,9927
4372,3641226,234683,7880
4377,9546840,251305,8127
4378,6024572,215718,6095
4381,9958777,839493,8695
4384,1953063,669815,5881
4386,7436648,423214,6444
4387,4260544,643706,8773
4388,8465739,481924,7951
4392,9883188,712820,10358
4393,4549326,181455,9528
4394,3798168,26672,7839
4397,4630253,575008,8188
4400,1847453,790549,6717
4402,6681547,555562,9831
4405,8547958,747294,6012
4407,2394774,275585,9320
4411,5161239,879863,9239
4413,5240773,830602,7910
4417,8924871,431824,7356
4418,9155156,390096,6603
4422,3348253,770467,7549
4424,7720075,248884,9145
4428,4916063,291502,7717
4432,1708968,11532,6109
4433,9563575,341439,7158
4438,8093177,177997,5978
4442,9665063,278240,7513
4447,470726,676803,6053
4448,7059059,855725,10534
4452,1775668,476393,6803
4456,10326491,738028,6556
4459,5740669,663481,10253
4463,9574615,825935,8255
4467,1797888,192721,6670
4471,54565,793578,8569
4472,285778,522526,8886
4476,10543802,127737,6596
4479,5964906,208872,7425
4482,95190,324593,10105
4484,7092925,82602,6193
4486,6055733,400147,6383
4491,5745483,636684,9317
4493,4017831,188636,7152
4494,6226774,2017,6574
4499,2454419,528396,6661
4503,8298382,870272,8661
4505,4798170,901354,10495
4506,2450575,57602,6400
4510,7036085,193758,9215
4511,9492305,42482,9549
4514,6898293,431814,5877
4517,3348627,291518,8710
4522,1669822,600336,7537
4524,3495165,401487,6652
4526,41000,166155,9023
4530,8992736,254901,6692
4534,9072255,372917,7627
4536,6841001,926666,8709
4541,8019405,884843,8939
4545,9616150,115339,6404
4547,4586746,346445,7876
4552,7055137,9491,7927
4556,6788832,420729,6434
4557,3410965,351155,8195
4559,5862019,357838,5883
4564,4182398,35619,9035
4569,9616870,934486,6894
4571,5801600,49431,9792
4573,2196433,518883,6439
4578,470999,178492,8133
4581,10079938,219721,7351
4586,5408685,176777,6237
4589,3027617,390211,7983
4590,8896295,218066,8054
4591,714727,312676,10295
4592,4678971,820958,9081
4595,3864217,115051,9931
4598,3582372,681957,5974
4602,7514102,774355,6785
4607,7697471,565856,10376
4608,1097155,283585,9902
4610,7669743,164322,9879
4614,1166909,424764,10654
4619,9390892,529900,8306
4623,3895059,442684,9982
4624,4221928,581228,8456
4629,4562503,414798,10173
4633,3789958,286030,6612
4634,2181937,542856,6505
4635,6294336,938049,6904
4636,6977588,560980,7680
4639,9327995,921210,6023
4643,2100317,408121,7199
4645,7412641,557696,8678
4649,6673887,577438,9850
4652,10029193,691256,7832
4656,5495912,759891,6840
4657,7270664,20032,7161
4660,8710370,690022,6058
4662,10219111,160592,9468
4663,8824524,78758,9677
4664,3595111,545982,7130
4667,5112928,59936,10140
4669,4317266,348765,7915
4670,3012540,156060,7767
4671,7919119,490835,7563
4673,8459695,659160,10108
4675,2602733,402036,7770
4676,702903,792099,7857
4677,178670,331291,7998
4679,543708,797201,7327
4683,1497719,617203,7043
4687,1908123,521254,8270
4690,881320,630315,6054
4693,7822703,602198,8308
4697,2572164,28938,6708
4701,6014276,860228,6618
4703,1583526,64077,7176
4706,9078934,808202,7997
4707,8092701,668232,9834
4710,6086488,82252,8278
4711,1190590,22929,7444
4713,1310287,432067,8889
4718,8395847,598100,6300
4721,6466986,306088,6394
4726,2294170,330339,7803
4731,5528842,177905,9226
4732,8061146,256441,7263
4735,5342011,454058,9022
4739,5103652,95403,7414
4743,8489524,576938,7568
4744,2270235,458821,6135
4745,7157740,766354,5931
4748,2762356,544996,8779
4753,6490668,835725,7254
4754,2782855,653304,10606
4755,2707914,346478,8018
4758,664643,197248,10276
4763,2895550,80759,5988
4765,9144837,501831,7072
4770,6250132,667303,7122
4772,2303574,786320,7002
4777,10380980,463826,10410
4782,1574890,155508,9663
4784,2234024,286200,5936
4787,8439729,30203,7604
4792,832832,370166,8453
4797,3621382,181625,9331
4800,4502672,141014,10652
4805,4642939,518683,7712
4810,9746903,883807,6358
4814,9980253,618661,8019
4815,1004598,745164,10060
4818,6684375,444934,8664
4819,10547433,268575,8628
4820,5840082,30686,7087
4823,10322044,444365,10682
4825,3024946,524559,8394
4826,1698428,812023,9631
4830,544385,157245,10468
4834,5516159,545469,7290
4837,3004480,131984,9499
4838,1920741,867259,8901
4842,567613,393105,8001
4845,10181416,871976,8810
4846,9795753,126767,7454
4850,111110,85754,9447
4852,2208501,679252,9956
4853,1850507,126922,6560
4856,4679645,534212,9487
4858,10380465,26945,9806
4860,4875962,206338,6891
4862,6740420,18017,9051
4865,5535819,537416,7370
4867,7337434,1859,8876
4869,7832886,918909,10486
4871,9650027,40805,8153
4875,3458238,274393,6652
4877,8121820,25818,10383
4881,309384,213456,9070
4885,7955547,332503,5807
4888,4474573,367204,6944
4891,740574,161524,6922
4894,119521,43967,9467
4899,3635227,683855,8216
4904,3135628,226726,5898
4905,8865547,532057,7368
4908,5848536,2042,7851
4911,9695945,886904,5935
4916,5033025,802224,10429
4918,1471524,281474,6280
4923,6905831,718271,9937
4926,8736277,763047,10393
4930,3342374,569117,6134
4933,10638727,303464,7392
4934,7255534,277971,5868
4936,3821535,554884,10468
4937,923889,606479,8538
4942,1156563,260578,8098
4947,4594664,880663,10462
4950,3598773,238319,5656
4954,6145640,763506,7233
4957,9922476,335877,10540
4960,9733331,676005,5622
4963,8259257,544061,8520
4968,978780,253002,7458
4969,8046271,74639,7243
4972,393853,538342,10540
4977,10219891,319259,9034
4978,269102,546671,9569
4983,8783071,902275,6812
4987,2790456,851684,9614
4988,7319712,202361,8657
4992,722105,819900,6812
4995,2381109,846694,7182
4997,4092869,726142,7193
5002,7533351,84009,10616
5006,5167235,674461,7106
5010,10609293,289645,7137
5012,9136034,682806,7156
5013,8907932,54900,7623
5014,2507323,887516,5676
5019,6271859,796393,9905
5021,103542,548955,8454
5024,5573501,445317,8580
5027,1206469,3100,7791
5031,714419,614478,6522
5036,4359232,314081,5703
5040,6406530,762440,5647
5041,96891,76819,9778
5046,1894575,552654,6514
5050,2589374,100324,7674
5051,10519795,153518,6378
5055,7746223,610582,9342
5057,3706775,692154,8707
5059,8116737,444503,9097
5060,3973452,405568,6948
5061,6440900,348408,10657
5066,365872,284098,8058
5068,4425942,446625,8747
5069,8177039,271384,7138
5073,8415717,625364,9427
5078,3632822,922018,8099
5082,2378029,16362,9029
5084,8840850,468119,9787
5088,8143851,822072,8690
5090,10652032,364053,9308
5093,9156699,480568,6967
5098,877120,555836,6628
5100,6630878,725570,10619
5103,6760723,640790,6504
5106,655844,88881,7756
5111,10499407,615085,7992
5112,3309578,664062,8628
5116,10028564,157152,10548
5118,407661,120354,5727
5119,7664029,766933,9545
5120,7150888,197249,7144
5125,8010256,299597,7071
5126,4690526,800160,7309
5130,6892696,13802,5992
5131,2866960,233971,5684
5132,8128621,592080,7347
5135,3037861,77221,6075
5139,7229312,196390,7564
5143,7859368,433925,5869
5146,10061576,41979,9979
5151,1065660,477340,6855
5152,980387,678283,8810
5154,1793294,446435,6967
5156,1347100,577781,6439
5160,589579,169402,8178
5165,269083,768411,10160
5170,474134,335199,7198
5174,9254020,372057,7189
5179,7543058,877596,7074
5184,5616723,861414,7532
5187,8346724,894628,7815
5188,5949944,930256,8738
5192,5063079,864007,8830
5196,2264140,271278,7690
5199,9090707,549581,7232
5204,8077864,468602,8148
5205,8594838,463580,6169
5209,6088559,197912,6748
5214,811613,763728,7522
5216,386474,769303,7516
5220,5727576,55633,6490
5225,3558209,710812,6846
5226,7320116,646568,6860
5229,3162185,172059,7190
5233,9301919,747226,8326
5235,7813580,555222,9658
5239,6627114,803914,6869
5242,1438482,637491,8778
5243,4470797,610813,5981
5245,10524014,233915,7099
5249,7672899,300160,10573
5252,3207835,719169,8893
5253,73283,827912,6754
5256,2382678,934695,6287
5261,5030823,634489,8750
5263,3229470,409198,6850
5264,5745526,53628,10627
5265,3175880,819192,7433
5268,705739,711374,7668
5272,4722470,578171,8798
5277,514833,274906,6494
5280,412451,347379,10270
5284,9426901,590828,9010
5287,3173461,44607,7834
5289,1746095,755553,9454
5290,1442142,308662,6556
5295,933212,443575,5979
5296,5213534,111572,6432
5297,112509,208349,6135
5301,10290403,564064,7675
5302,6514957,542961,10412
5306,7447917,39802,6083
5308,3311493,514907,6288
5311,5766922,130284,9037
5315,7078460,187670,9380
5316,4700192,245835,9369
5318,7273061,891151,10573
5320,2227963,90146,6147
5325,798844,833518,6014
5328,1836032,140160,6450
5330,8404853,875262,5735
5331,3325817,418087,7956
5332,5896922,138708,7427
5337,6333410,632391,6352
5339,8349924,874333,6407
5343,9371084,757799,6745
5344,1231416,635216,5731
5346,4610035,638023,7353
5350,5909395,678929,7490
5351,4591672,271438,8925
5354,1062399,625734,8642
5358,3450674,257478,8288
5359,3283056,846414,6776
5363,8229412,159893,10117
5368,9945519,758957,7546
5370,9720246,367529,7695
5371,7815482,775450,7474
5375,3935978,794016,6314
5378,9846327,108700,9012
5382,6035296,519355,5766
5386,917051,595306,5729
5389,10257956,517208,10079
5394,2311634,19874,7848
5398,1657554,524738,9670
5399,7526298,218119,9613
5402,7124375,175343,10143
5405,6195591,885238,8691
5408,4105579,815751,7773
5409,9878815,37661,10546
5413,2777619,303914,10689
5416,2960341,206597,6548
5417,5434910,903247,9479
5419,5132428,829808,6137
5422,37239,167486,7847
5424,3276446,817240,10077
5426,2286455,541437,7237
5428,1490580,421793,9115
5430,10441940,927707,10371
5435,7876665,718214,5908
5440,885654,683339,6444
5441,338869,871229,8316
5445,8115464,259645,7171
5448,3454949,162932,8909
5452,359849,233095,6934
5455,795360,92199,7331
5459,6983845,876005,8546
5460,9279682,331453,6211
5461,28094,497930,10593
5464,6456790,238840,6664
5469,2906498,34926,6946
5473,4892729,250668,10428
5476,7882635,141733,9385
5481,10000729,147788,9918
5484,3530616,841929,10066
5489,10196235,762486,7386
5492,1984279,265596,9128
5494,1631995,589485,7253
5499,9622395,297705,9282
5502,9049548,528977,9398
5503,8274825,28496,9967
5504,9020330,651439,9199
5506,8037907,895797,10258
5511,9401950,623396,7887
5513,1816029,175963,10089
5516,3047383,393436,6123
5519,5239404,543987,8665
5521,4841536,884468,9439
5524,6018501,437926,8677
5529,1219390,541754,8738
5531,4989165,122403,6942
5536,2039871,269521,10600
5540,3516498,922278,7610
5541,3632860,828164,7759
5542,2840424,549047,8153
5543,10576285,154736,9775
5546,9191099,886144,9559
5548,7312012,392215,7817
5551,6300674,386626,7415
5552,8292353,733532,8318
5553,9496713,763657,8429
5556,6413360,181871,5982
5557,7467972,7185,8650
5561,5577443,624855,7793
5564,9400733,842028,8648
5565,3236780,932659,5878
5566,4650998,125711,7252
5568,4976778,431406,9328
5572,6169362,684004,10213
5576,104684,580950,8779
5580,2398406,777923,6866
5584,5233890,862235,8075
5586,4119410,702734,6363
5590,961785,825073,5699
5595,10662425,728680,7696
5596,8984594,389332,8665
5597,10113231,308247,6167
5600,5063681,371227,8261
5601,2432873,603776,8964
5604,8318084,63643,6735
5608,7517574,895418,6446
5610,6910557,231795,8913
5611,9746000,291818,9822
5616,130723,866953,6652
5620,4556394,869710,6634
5621,7029552,686746,5950
5622,6384186,883933,6525
5626,4584795,567198,8336
5630,870121,800689,9151
5635,10400766,402146,8017
5639,226072,786112,7035
5640,4129940,231583,9866
5641,2840804,451891,6379
5643,754039,67491,10232
5646,1070059,236572,10237
5650,5255457,93426,9476
5655,4406859,834955,10376
5660,9457408,564386,10632
5662,4526952,453898,9627
5664,10597648,77442,6069
5667,2089369,111496,5922
5670,5111259,551826,6212
5672,4883240,912846,7719
5675,2496580,404694,7003
5677,4232979,740244,9191
5678,3685524,348511,10154
5679,2891922,444768,7903
5680,9419771,139844,5740
5684,3371234,562437,7479
5686,6577070,553167,6496
5689,9394998,627822,9602
5694,6804449,374115,7471
5697,8519249,654441,9967
5700,2344068,37284,7953
5701,8710486,515402,9065
5706,7969406,112413,9479
5711,3512293,682063,9162
5716,8887871,832716,10323
5720,10122927,656499,9836
5722,8244879,707540,8479
5726,724222,647,5658
5730,5713688,183592,8913
5735,3441218,422033,7848
5740,3737061,378173,7093
5744,2839598,502989,6909
5746,9438585,111116,7830
5749,4157951,188695,6044
5754,3913439,128063,7851
5757,5655260,254323,5786
5762,6633325,290121,8642
5765,2024994,141895,9683
5766,2048368,353778,8985
5771,10355836,875869,6353
5775,8913810,747254,7633
5779,7056202,801459,8096
5781,3718358,245389,8009
5782,8051197,885211,6171
5784,2829080,79936,8739
5788,10400648,342006,7281
5789,5910381,77048,8829
5792,1590228,169535,8085
5794,2293123,860816,9600
5798,8761853,736637,9544
5801,517590,432871,6173
5804,6895357,431830,10273
5809,7993530,736972,10578
5812,8567655,200695,5700
5817,3726031,894527,6410
5818,5966023,116621,9391
5819,7232818,928536,8661
5821,6387387,191021,5742
5825,4329846,566722,7654
5830,1011366,887906,8077
5832,50800,343796,7659
5835,5531128,56825,9923
5839,10121218,856439,7540
5844,8520035,482452,10220
5846,1119415,187022,5617
5849,9760704,473878,8939
5853,3743863,207301,10069
5857,5574680,280920,8788
5861,5716874,479524,9447
5863,8384141,522484,9411
5864,6772694,666622,9411
5865,9353018,657198,5630
5870,659356,31974,10076
5873,5201518,743713,8281
5875,2273816,934202,7153
5878,9006035,670600,6579
5879,1049250,200765,7232
5883,8634387,798404,6920
5885,6680949,656960,8126
5887,3498879,903702,7790
5889,5462455,934457,10603
5894,7484250,819262,7465
5899,124979,831042,8758
5900,6634021,871390,8899
5901,821099,294851,8737
5904,1205491,183608,8857
5909,38499,355657,7453
5913,913106,566856,8900
5915,9773107,859842,8562
5917,1897099,29074,5658
5918,4762749,654010,6731
5921,8664132,862423,10158
5924,7486682,542682,8738
5929,6149131,784635,9709
5934,6419014,645028,9312
5936,7808762,511418,8061
5940,1327384,676387,9056
5944,1258591,498666,7508
5945,5761076,435300,9648
5949,10206259,397276,9109
5952,7094787,363386,9578
5957,2400850,921527,10688
5962,3593692,732601,8946
5964,10016310,415643,8723
5965,5196358,811386,9857
5967,2456005,619348,9897
5972,9283129,350370,6862
5977,1011063,8065,9572
5982,10116851,24468,9964
5986,6510936,577023,7138
5988,1929898,775218,7725
5991,1929498,875373,10242
5993,6927203,651329,6471
5995,2206324,60904,10426
5996,196462,333498,6381
6000,5569557,472008,7669
6005,992581,362875,9419
6008,8242271,118780,8338
6013,3096732,208047,8278
6015,1016270,441889,5905
6020,8322902,151342,7756
6024,1984248,188283,5906
6025,8135863,836879,6453
6026,9037873,374334,6834
6029,5794499,129639,9752
6033,5688401,864138,6781
6034,8950846,441561,9495
6038,9665192,894965,7159
6043,8053523,543742,7601
6046,9584127,658298,10156
6051,4884783,201985,9167
6053,8299014,325295,6740
6055,9666185,792732,6437
6060,351000,682928,7282
6063,8793929,763729,5855
6065,8789802,251508,9371
6066,4356365,230853,6786
6067,8256515,98028,10436
6070,2497349,106558,10626
6071,5393184,666562,6144
6075,9409084,152081,10204
6080,5688560,312059,8429
6082,2427413,918511,10560
6087,9287689,455974,10299
6092,4375382,349432,9324
6097,4502466,722479,6469
6099,3369268,651333,7598
6101,229908,297983,7258
6102,4049216,43036,6119
6103,6110890,853862,7255
6105,2825758,531923,6733
6109,10305198,450144,6336
6114,2973259,481358,8418
6119,6220974,29757,10042
6121,7851661,252569,7549
6122,8698706,482570,8008
6126,5445969,475058,7353
6128,799213,110631,7621
6131,8294223,7021,7877
6134,9627445,820099,9719
6138,1208231,306395,8246
6139,5871207,769474,7292
6142,5976781,453009,9229
6144,7897238,439247,9868
6145,7051987,765591,10331
6146,6435040,688876,8011
6151,2796969,156281,10316
6154,5542525,661421,8581
6155,4665813,68350,7783
6158,8753271,354151,10638
6161,9648506,719518,8923
6164,4238807,643485,7955
6168,1529452,217034,5902
6173,6321157,816976,10681
6174,2880706,361667,9470
6179,9922357,453009,8905
6180,10634641,567945,6927
6182,7756755,12251,10662
6185,6148582,454260,5626
6190,7145597,602285,10301
6195,508260,729709,8878
6196,8194846,802350,6105
6197,10300411,226552,9528
6198,7017927,633615,6876
6202,10286918,399338,10525
6206,9947533,5183,9638
6211,6205197,305407,8749
6214,2629596,835959,8745
6218,9375873,766141,9302
6223,6565171,80191,7909
6226,6714107,545965,9257
6228,5387884,741530,7160
6232,8674701,885966,9016
6236,7794746,77577,5704
6240,2297983,712802,5730
6243,6050980,688469,6650
6244,4646401,839576,10437
6246,8052064,841735,9740
6247,3491041,71166,9719
6250,4419005,917408,10489
6251,5350898,626816,7923
6252,7374633,500604,9958
6254,4929047,308267,9195
6258,1279349,231020,5888
6259,9388969,410437,9356
6264,9720739,238343,6372
6266,1887260,665859,10680
6269,3725678,97694,7966
6270,6992782,724610,5998
6272,2133994,164466,6508
6275,2089507,758336,5674
6277,2997272,403050,8437
6280,4293505,44876,9057
6282,2075435,744082,8342
6285,1838118,477886,10061
6287,4075201,73746,8139
6292,132955,596973,6508
6293,7836129,459304,6472
6295,8294077,373651,7345
6297,6822714,150230,8773
6299,6685693,209963,8735
6302,2822706,709139,9292
6305,2966955,400564,6886
6308,1810023,627610,10405
6309,227447,402046,10006
6310,5563120,42614,5991
6314,867657,918695,8709
6315,875127,802648,6519
6318,7623440,659277,10000
6321,2360629,398652,6048
6325,2437149,62235,6447
6329,8675085,525989,10089
6333,3790221,396841,6657
6335,2728984,529158,8386
6336,6695187,190257,10262
6341,8367021,504724,9839
6344,7337096,378362,7089
6349,1401867,31731,9350
6354,3542336,732775,7140
6357,9256966,753969,6328
6361,9645610,479747,6406
6365,5842332,783597,6158
6369,9922314,476014,5639
6370,4082773,933183,7099
6372,9945336,579972,6663
6375,2714745,678081,8653
6380,9398465,370733,10443
6383,7839074,480921,9748
6384,2173399,172155,6002
6388,5627823,747340,9058
6392,6885517,711579,5979
6396,512754,936731,8302
6400,7806395,868656,6852
6401,7946530,236222,9165
6404,8131705,845296,6898
6409,1791759,787994,10632
6410,7044381,468249,8540
6414,7025663,240003,7455
6417,1535515,432763,7903
6422,253700,392202,7874
6425,7986921,628219,8096
6427,420444,172646,8286
6432,8486446,586134,8916
6437,4120073,348164,6466
6438,10252938,519932,7302
6442,8097032,406100,8158
6445,6747283,534332,8847
6448,6739025,442626,8380
6453,6575276,710349,6819
6455,9913903,624296,9826
6456,2402872,88296,6783
6458,6861297,725941,8223
6463,9195874,53855,8994
6464,2845294,552108,7493
6467,9917426,710182,9473
6468,2453014,57215,8542
6471,292738,223369,6255
6476,6109134,276729,9909
6479,4243807,498375,10473
6484,557427,650607,6033
6487,3664862,457751,6618
6490,7191419,628922,6385
6495,1286248,779470,7702
6496,6973456,445805,6216
6499,4471767,444149,7525
6504,4153355,272743,7910
6508,6800700,117924,6436
6513,1817336,751826,7307
6515,3561752,576146,8201
6516,6073420,845414,8984
6521,9193026,87402,10535
6523,610685,637017,7641
6528,9388582,57888,8193
6533,3572518,884548,6893
6535,7851825,318847,6728
6538,6537956,103380,6878
6539,10196127,85444,10021
6541,6998690,701854,7260
6545,8903794,776842,7013
6547,6293755,186296,7582
